Ms. Pacman Rolling Horizon Agent Test Run.
Chromosome Size: 10
Population Size: 20
Computational Budget: 40
Mutation Rate: 50

Generation Evolution for Next Move: 
Generation	Average Fitness		Standard Deviation
6			0.0015207682			8.501350620362298E-4
7			0.0015207682			8.501350954682221E-4
8			0.0015207682			8.501350954682221E-4
9			0.0014257202			9.017043930554001E-4
10			0.0014257202			9.017043930554001E-4
11			0.0016158161			7.837859485891923E-4
12			0.0014257202			9.017043930554001E-4
13			0.0013306722			9.409271611653216E-4
14			0.0016158161			7.837859123271106E-4
15			0.0013306722			9.409271913713887E-4
16			0.003136584			0.008723729749491366
17			0.0036118242			0.008593304782410334
18			0.00332668			0.0086749222736029
19			0.0036118242			0.008593304782410334
20			0.0015207682			8.501350620362298E-4
21			0.0016158161			7.837858760650272E-4
22			0.001710864			6.984573090237986E-4
23			0.0016158161			7.837858760650272E-4
24			0.00190096			4.250674975861206E-4
25			0.0016158161			7.837857672787671E-4
26			0.001710864			6.984573904080361E-4
27			0.001805912			5.859151982804291E-4
28			0.00190096			4.2506756445010656E-4
29			0.00190096			4.2506754773411105E-4
30			0.00190096			4.2506756445010656E-4
31			0.00190096			4.250674975861206E-4
32			0.001996008			0.0
33			0.001805912			5.859151740263134E-4
34			0.001996008			0.0
35			0.00190096			4.2506756445010656E-4
36			0.001996008			0.0

Generation Evolution for Next Move: 
Generation	Average Fitness		Standard Deviation
0			0.0011976049			9.778401954290922E-4
1			6.65336E-4			9.409273424017097E-4
2			0.0011405761			9.87767799160072E-4
3			0.0014257202			9.017044245753852E-4
4			0.0012356242			9.693032171716646E-4
5			0.0011405761			9.877677416127205E-4
6			0.0012356242			9.693032171716646E-4
7			0.0016158161			7.837859123271106E-4
8			0.0013306722			9.409271007531845E-4
9			0.001805912			5.859152467886575E-4
10			0.0011405761			9.877677416127205E-4
11			0.0014257202			9.017044245753852E-4
12			0.001805912			5.859152952968819E-4
13			0.001710864			6.984573497159185E-4
14			0.001710864			6.984573497159185E-4
15			0.001710864			6.984573090237986E-4
16			0.0015207682			8.501350620362298E-4
17			0.001805912			5.859152710427702E-4
18			0.0014257202			9.017044245753852E-4
19			0.0016158161			7.837859123271106E-4
20			0.0014257202			9.017044245753852E-4
21			0.0015207682			8.501350954682221E-4
22			0.0016158161			7.837859123271106E-4
23			0.001710864			6.984572683316762E-4
24			0.001710864			6.984573497159185E-4
25			0.001710864			6.984573090237986E-4
26			0.001710864			6.984573904080361E-4
27			0.0016158161			7.837859123271106E-4
28			0.00190096			4.2506754773411105E-4
29			0.001710864			6.984573904080361E-4
30			0.0015207682			8.501350954682221E-4
31			0.0016158161			7.837858035408554E-4
32			0.001996008			0.0
33			0.0016158161			7.837859123271106E-4
34			0.001996008			0.0
35			0.001996008			0.0
36			0.001710864			6.984573497159185E-4
37			0.001805912			5.859151740263134E-4
38			0.001996008			0.0

Generation Evolution for Next Move: 
Generation	Average Fitness		Standard Deviation
0			2.994012E-4			7.127173202703552E-4
1			0.002756392			0.008808238415888665
2			0.0031365838			0.00872372933247032
3			0.005417737			0.01186692786003336
4			0.006748409			0.014386510576447943
5			0.007033554			0.014269233972416986
6			0.009219658			0.015878422480189894
7			0.009409753			0.0157785424583806
8			0.0190096			0.019842053128703786
9			0.028419353			0.019094479261437734
10			0.033932142			0.016459504120880476
11			0.033932142			0.016459504120880476
12			0.03992017			0.008926418500028333
13			0.041916177			7.450580596923828E-9
14			0.041916177			7.450580596923828E-9
15			0.029940123			0.018935795272577015
16			0.03792416			0.012304218955996593
17			0.033932142			0.01645950235267216
18			0.03992017			0.008926419315132092
19			0.03193613			0.017852837815160442
20			0.03792416			0.01230422309536496
21			0.033932142			0.016459504120880476
22			0.03592815			0.014667605237323154
23			0.03193613			0.017852837000056666
24			0.03193613			0.017852837815160442
25			0.03792416			0.012304219547335018
26			0.03992017			0.008926418907580221
27			0.03592815			0.014667605237323154

Generation Evolution for Next Move: 
Generation	Average Fitness		Standard Deviation
0			4.99002E-4			8.642967811045496E-4
1			0.0010455281			9.968717303660251E-4
2			0.0012356242			9.693032171716646E-4
3			0.001805912			5.859151497721967E-4
4			0.0012356242			9.693032171716646E-4
5			0.0015207682			8.501351289002131E-4
6			0.001805912			5.859152225345439E-4
7			0.00190096			4.250674975861206E-4
8			0.00190096			4.2506754773411105E-4
9			0.00190096			4.250674474381242E-4
10			0.0016158161			7.837858035408554E-4
11			0.00190096			4.250674975861206E-4
12			0.001710864			6.984573904080361E-4
13			0.001710864			6.984573497159185E-4
14			0.001710864			6.984573090237986E-4
15			0.001805912			5.859152710427702E-4
16			0.00190096			4.250675143021181E-4
17			0.001710864			6.984573904080361E-4
18			0.001805912			5.859151740263134E-4
19			0.00190096			4.250675143021181E-4
20			0.00190096			4.2506754773411105E-4
21			0.00190096			4.250674474381242E-4
22			0.001805912			5.859151982804291E-4
23			0.001805912			5.859151740263134E-4
24			0.001710864			6.984572683316762E-4
25			0.001805912			5.859152225345439E-4
26			0.00190096			4.2506756445010656E-4
27			0.001996008			0.0
28			0.001805912			5.859151740263134E-4
29			0.00190096			4.250674975861206E-4
30			0.00190096			4.2506754773411105E-4
31			0.00190096			4.250674975861206E-4
32			0.001710864			6.984573497159185E-4
33			0.00190096			4.250674474381242E-4
34			0.001996008			0.0
35			0.00190096			4.250674474381242E-4
36			0.001996008			0.0
37			0.00190096			4.250675143021181E-4
38			0.00190096			4.250674975861206E-4
39			0.001996008			0.0
40			0.001996008			0.0
41			0.00190096			4.2506746415412367E-4
42			0.001710864			6.984573904080361E-4
43			0.00190096			4.250675143021181E-4
44			0.001805912			5.859151497721967E-4
45			0.001996008			0.0
46			0.00190096			4.250674474381242E-4
47			0.001996008			0.0
48			0.001996008			0.0
49			0.00190096			4.2506746415412367E-4
50			0.00190096			4.2506756445010656E-4
51			0.001805912			5.859153195509925E-4

Generation Evolution for Next Move: 
Generation	Average Fitness		Standard Deviation
0			0.0022954093			0.009109213918889136
1			3.80192E-4			7.837859123271106E-4
2			9.5048005E-4			9.968717303660251E-4
3			0.0015207682			8.501350620362298E-4
4			0.001710864			6.984573090237986E-4
5			0.001805912			5.859152467886575E-4
6			0.001710864			6.984572683316762E-4
7			0.001996008			0.0
8			0.001996008			0.0
9			0.001996008			0.0
10			0.001996008			0.0
11			0.00190096			4.250675143021181E-4
12			0.001996008			0.0
13			0.001710864			6.984572683316762E-4
14			0.001996008			0.0
15			0.001996008			0.0
16			0.00190096			4.250674975861206E-4
17			0.001710864			6.984573497159185E-4
18			0.00190096			4.2506756445010656E-4
19			0.001805912			5.859151982804291E-4
20			0.001805912			5.859152467886575E-4
21			0.001996008			0.0
22			0.001996008			0.0
23			0.001805912			5.859152467886575E-4
24			0.00190096			4.250674808701225E-4
25			0.001996008			0.0
26			0.00190096			4.250675310181149E-4
27			0.00190096			4.250675143021181E-4
28			0.001996008			0.0
29			0.001996008			0.0
30			0.001996008			0.0
31			0.001996008			0.0
32			0.00190096			4.250674975861206E-4
33			0.001996008			0.0
34			0.001996008			0.0
35			0.001996008			0.0
36			0.001996008			0.0
37			0.001996008			0.0
38			0.001996008			0.0
39			0.001996008			0.0
40			0.001996008			0.0
41			0.001996008			0.0
42			0.001805912			5.859151497721967E-4
43			0.001996008			0.0
44			0.001996008			0.0
45			0.001996008			0.0

Generation Evolution for Next Move: 
Generation	Average Fitness		Standard Deviation
0			5.9880235E-4			9.146856621281449E-4
1			6.65336E-4			9.409273121956474E-4
2			0.0013306722			9.409271309592535E-4
3			0.0011405761			9.87767799160072E-4
4			0.0014257202			9.017044245753852E-4
5			0.0014257202			9.017043930554001E-4
6			0.001710864			6.984573090237986E-4
7			0.0015207682			8.501350954682221E-4
8			0.001805912			5.859151740263134E-4
9			0.001805912			5.859151982804291E-4
10			0.001996008			0.0
11			0.001805912			5.859152225345439E-4
12			0.001805912			5.859152225345439E-4
13			0.001996008			0.0
14			0.0016158161			7.837858760650272E-4
15			0.001996008			0.0
16			0.001996008			0.0
17			0.001710864			6.984573090237986E-4
18			0.00190096			4.250674808701225E-4
19			0.00190096			4.250674975861206E-4
20			0.001710864			6.984572683316762E-4
21			0.0016158161			7.837858035408554E-4
22			0.001996008			0.0
23			0.001805912			5.859151982804291E-4
24			0.00190096			4.250675143021181E-4
25			0.001996008			0.0
26			0.001996008			0.0
27			0.0015207682			8.501351289002131E-4
28			0.001996008			0.0
29			0.00190096			4.250675310181149E-4
30			0.001805912			5.859152710427702E-4
31			0.00190096			4.2506756445010656E-4
32			0.001996008			0.0
33			0.00190096			4.250675310181149E-4
34			0.001805912			5.859152467886575E-4
35			0.0015207682			8.501350620362298E-4

Generation Evolution for Next Move: 
Generation	Average Fitness		Standard Deviation
0			0.0032934132			0.008910224816034679
1			0.003421728			0.008648844140625351
2			0.0035167763			0.008621644119156446
3			0.0030415356			0.008746482354785902
4			0.0031365838			0.00872372933247032
5			0.0038019207			0.008533169123081333
6			0.0037068725			0.008563821616672398
7			0.0038019207			0.008533169123081333
8			0.0036118242			0.008593304782410334
9			0.0037068725			0.008563821616672398
10			0.003421728			0.008648844140625351
11			0.0036118242			0.008593304782410334
12			0.0038969687			0.008501348774916085
13			0.0055127847			0.011831092771436581
14			0.009219657			0.015878422480189894
15			0.015112631			0.01896154206874648
16			0.0285144			0.018957251573279005
17			0.03203118			0.017687103757467945
18			0.03792416			0.012304221321350117
19			0.03592815			0.014667604741266872
20			0.03992017			0.008926418907580221
21			0.03992017			0.008926418092476424
22			0.03792416			0.012304219547335018
23			0.03992017			0.008926417684924498
24			0.03992017			0.008926418500028333
25			0.03592815			0.014667604741266872
26			0.03592815			0.014667605237323154
27			0.03592815			0.014667604741266872
28			0.041916177			7.450580596923828E-9
29			0.03792416			0.012304217773319661
30			0.03992017			0.008926417684924498

Generation Evolution for Next Move: 
Generation	Average Fitness		Standard Deviation
0			0.0			0.0
1			0.0			0.0
2			0.002186104			0.008903114012870715
3			1.90096E-4			5.859153195509925E-4
4			6.65336E-4			9.409273121956474E-4
5			0.003421728			0.008648844561257132
6			0.00190096			4.250674474381242E-4
7			0.001996008			0.0
8			0.001996008			0.0
9			0.0015207682			8.501350620362298E-4
10			0.001805912			5.859153438051022E-4
11			0.00190096			4.250675310181149E-4
12			0.001710864			6.984573497159185E-4
13			0.001805912			5.859151982804291E-4
14			0.00190096			4.250674474381242E-4
15			0.00190096			4.2506746415412367E-4
16			0.001805912			5.859152467886575E-4
17			0.00190096			4.2506754773411105E-4
18			0.00190096			4.2506754773411105E-4
19			0.00190096			4.250675310181149E-4
20			0.00190096			4.2506754773411105E-4
21			0.001710864			6.984573090237986E-4
22			0.00190096			4.250674808701225E-4
23			0.001805912			5.859153438051022E-4
24			0.001710864			6.984573497159185E-4
25			0.001996008			0.0
26			0.00190096			4.250675143021181E-4
27			0.00190096			4.250675143021181E-4
28			0.001805912			5.859152710427702E-4
29			0.001996008			0.0
30			0.001996008			0.0
31			0.001805912			5.859152467886575E-4
32			0.00190096			4.250674975861206E-4
33			0.00190096			4.250674975861206E-4
34			0.00190096			4.250674808701225E-4

Generation Evolution for Next Move: 
Generation	Average Fitness		Standard Deviation
0			1.9960079E-4			5.988023703301008E-4
1			3.80192E-4			7.837860573754273E-4
2			3.80192E-4			7.837859123271106E-4
3			5.70288E-4			9.017044245753852E-4
4			8.55432E-4			9.877678567074197E-4
5			5.70288E-4			9.017044245753852E-4
6			4.7524E-4			8.501350620362298E-4
7			8.55432E-4			9.87767799160072E-4
8			0.0011405761			9.877677416127205E-4
9			0.0016158161			7.837859123271106E-4
10			0.001710864			6.984572683316762E-4
11			0.001805912			5.859153195509925E-4
12			0.00190096			4.2506746415412367E-4
13			0.001805912			5.859152952968819E-4
14			0.00190096			4.2506756445010656E-4
15			0.001996008			0.0
16			0.001996008			0.0
17			0.00190096			4.2506756445010656E-4
18			0.00190096			4.250675310181149E-4
19			0.001996008			0.0
20			0.001805912			5.859151982804291E-4
21			0.001996008			0.0
22			0.001805912			5.859151982804291E-4
23			0.001996008			0.0
24			0.00190096			4.250674808701225E-4
25			0.00190096			4.250674808701225E-4
26			0.001996008			0.0
27			0.001996008			0.0
28			0.00190096			4.250674808701225E-4
29			0.00190096			4.250675143021181E-4
30			0.001710864			6.984572683316762E-4
31			0.001710864			6.984573497159185E-4
32			0.001805912			5.859153195509925E-4
33			0.0016158161			7.837859485891923E-4
34			0.00190096			4.250674975861206E-4
35			0.001996008			0.0
36			0.001996008			0.0
37			0.00190096			4.2506746415412367E-4
38			0.001996008			0.0
39			0.00190096			4.250674975861206E-4
40			0.001996008			0.0
41			0.00190096			4.2506754773411105E-4
42			0.00190096			4.250674474381242E-4
43			0.001996008			0.0
44			0.001805912			5.859152952968819E-4
45			0.001996008			0.0
46			0.00190096			4.2506756445010656E-4

Generation Evolution for Next Move: 
Generation	Average Fitness		Standard Deviation
0			2.994012E-4			7.127173601483094E-4
1			0.00142572			0.004656381626109344
2			0.001805912			0.0046056626622610316
3			0.0014257202			9.017043930554001E-4
4			0.001805912			5.859152225345439E-4
5			0.001805912			5.859153195509925E-4
6			0.001996008			0.0
7			0.00190096			4.250674808701225E-4
8			0.001805912			5.859151740263134E-4
9			0.001710864			6.984572276395515E-4
10			0.00190096			4.2506746415412367E-4
11			0.00190096			4.2506746415412367E-4
12			0.001710864			6.984573090237986E-4
13			0.001805912			5.859151982804291E-4
14			0.001996008			0.0
15			0.001805912			5.859152225345439E-4
16			0.00190096			4.2506746415412367E-4
17			0.00190096			4.250674975861206E-4
18			0.001805912			5.859151982804291E-4
19			0.00190096			4.2506756445010656E-4
20			0.00190096			4.2506746415412367E-4
21			0.001996008			0.0
22			0.00190096			4.250674808701225E-4
23			0.001996008			0.0
24			0.001805912			5.859151740263134E-4
25			0.00190096			4.250675310181149E-4
26			0.00190096			4.250674975861206E-4
27			0.0016158161			7.837859123271106E-4
28			0.001996008			0.0
29			0.00190096			4.2506756445010656E-4
30			0.001996008			0.0

Generation Evolution for Next Move: 
Generation	Average Fitness		Standard Deviation
0			4.99002E-4			8.642968468729499E-4
1			0.0010455281			9.968717303660251E-4
2			0.0013306722			9.409271007531845E-4
3			0.001805912			5.859152225345439E-4
4			0.001710864			6.984573904080361E-4
5			0.0016158161			7.837859848512723E-4
6			0.001710864			6.984573497159185E-4
7			0.001710864			6.984573497159185E-4
8			0.0016158161			7.837859123271106E-4
9			0.001805912			5.859153195509925E-4
10			0.0015207682			8.501350954682221E-4
11			0.001710864			6.984573497159185E-4
12			0.0016158161			7.837856947545853E-4
13			0.00190096			4.2506756445010656E-4
14			0.001805912			5.859152952968819E-4
15			0.0016158161			7.837859123271106E-4
16			0.00190096			4.2506754773411105E-4
17			0.001710864			6.984573904080361E-4
18			0.001996008			0.0
19			0.001805912			5.859152710427702E-4
20			0.0016158161			7.837859485891923E-4
21			0.001996008			0.0
22			0.001805912			5.859151497721967E-4
23			0.0016158161			7.837859123271106E-4
24			0.00190096			4.2506756445010656E-4
25			0.00190096			4.250674474381242E-4
26			0.00190096			4.250674808701225E-4
27			0.001805912			5.859151497721967E-4
28			0.00190096			4.250675310181149E-4
29			0.00190096			4.2506754773411105E-4
30			0.001996008			0.0

Generation Evolution for Next Move: 
Generation	Average Fitness		Standard Deviation
0			9.980041E-4			9.980040533893856E-4
1			0.0014257202			9.017044245753852E-4
2			0.0012356242			9.6930318784987E-4
3			0.0016158161			7.837858398029422E-4
4			0.0016158161			7.837859123271106E-4
5			0.00190096			4.250675143021181E-4
6			0.001805912			5.859151740263134E-4
7			0.001805912			5.859151982804291E-4
8			0.00190096			4.250675310181149E-4
9			0.001996008			0.0
10			0.00190096			4.2506746415412367E-4
11			0.001710864			6.984572683316762E-4
12			0.001996008			0.0
13			0.001805912			5.859151982804291E-4
14			0.001996008			0.0
15			0.00190096			4.250675143021181E-4
16			0.00190096			4.2506756445010656E-4
17			0.00190096			4.2506754773411105E-4
18			0.00190096			4.2506756445010656E-4
19			0.001805912			5.859153195509925E-4
20			0.001996008			0.0
21			0.001805912			5.859152467886575E-4
22			0.0016158161			7.837858760650272E-4
23			0.0016158161			7.837859485891923E-4
24			0.00190096			4.250674808701225E-4
25			0.0016158161			7.837858760650272E-4

Generation Evolution for Next Move: 
Generation	Average Fitness		Standard Deviation
0			6.9860276E-4			9.520352105986885E-4
1			0.0015207682			8.501350620362298E-4
2			0.00190096			4.250675143021181E-4
3			0.001996008			0.0
4			0.001805912			5.859152952968819E-4
5			0.00190096			4.250675143021181E-4
6			0.001996008			0.0
7			0.001710864			6.984572683316762E-4
8			0.001805912			5.859152467886575E-4
9			0.00190096			4.2506754773411105E-4
10			0.00190096			4.2506754773411105E-4
11			0.001996008			0.0
12			0.001996008			0.0
13			0.001710864			6.984572683316762E-4
14			0.00190096			4.2506746415412367E-4
15			0.00190096			4.2506754773411105E-4
16			0.001996008			0.0
17			0.001996008			0.0
18			0.001996008			0.0
19			0.001710864			6.984574311001513E-4
20			0.001996008			0.0
21			0.001805912			5.859153438051022E-4
22			0.00190096			4.2506754773411105E-4
23			0.00190096			4.250674474381242E-4
24			0.001805912			5.85915125518079E-4
25			0.001996008			0.0

Generation Evolution for Next Move: 
Generation	Average Fitness		Standard Deviation
0			6.9860276E-4			9.520351807450554E-4
1			0.0012356242			9.693032758152512E-4
2			0.001805912			5.859151740263134E-4
3			0.001996008			0.0
4			0.001805912			5.859151982804291E-4
5			0.00190096			4.250675310181149E-4
6			0.0016158161			7.837859123271106E-4
7			0.00190096			4.250674975861206E-4
8			0.00190096			4.2506754773411105E-4
9			0.00190096			4.250674975861206E-4
10			0.001996008			0.0
11			0.001996008			0.0
12			0.00190096			4.250674808701225E-4
13			0.001805912			5.859151982804291E-4
14			0.001996008			0.0
15			0.001805912			5.859152467886575E-4
16			0.001805912			5.859152225345439E-4
17			0.001996008			0.0
18			0.001996008			0.0
19			0.001996008			0.0
20			0.00190096			4.250675143021181E-4
21			0.001996008			0.0
22			0.001996008			0.0
23			0.001996008			0.0
24			0.001996008			0.0
25			0.001996008			0.0
26			0.001996008			0.0
27			0.001996008			0.0

Generation Evolution for Next Move: 
Generation	Average Fitness		Standard Deviation
0			0.0026946107			0.009043371270646763
1			0.0012356242			9.693032171716646E-4
2			0.001710864			6.984573090237986E-4
3			0.001996008			0.0
4			0.00190096			4.250675143021181E-4
5			0.001805912			5.859153195509925E-4
6			0.001710864			6.984573090237986E-4
7			0.0016158161			7.837858035408554E-4
8			0.001710864			6.984573090237986E-4
9			0.001710864			6.984573090237986E-4
10			0.00190096			4.250674808701225E-4
11			0.00190096			4.250674975861206E-4
12			0.001805912			5.859152467886575E-4
13			0.001805912			5.859152225345439E-4
14			0.001996008			0.0
15			0.00190096			4.250674474381242E-4
16			0.001996008			0.0
17			0.001805912			5.859152710427702E-4
18			0.001996008			0.0
19			0.001805912			5.859152710427702E-4
20			0.00190096			4.250674975861206E-4
21			0.00190096			4.2506754773411105E-4
22			0.001710864			6.984573497159185E-4
23			0.001805912			5.859151982804291E-4
24			0.00190096			4.250674474381242E-4
25			0.001996008			0.0
26			0.001996008			0.0
27			0.001996008			0.0
28			0.001996008			0.0
29			0.001805912			5.859152710427702E-4
30			0.001996008			0.0
31			0.001996008			0.0
32			0.001996008			0.0

Generation Evolution for Next Move: 
Generation	Average Fitness		Standard Deviation
0			7.9840317E-4			9.778402535606944E-4
1			0.0014257202			9.017044245753852E-4
2			9.5048005E-4			9.968717303660251E-4
3			0.0010455281			9.968717303660251E-4
4			0.0016158161			7.837858398029422E-4
5			0.0032316323			0.008699877734494535
6			0.0031365838			0.00872372933247032
7			0.003421728			0.008648844140625351
8			0.0014257202			9.017043930554001E-4
9			0.001710864			6.984572683316762E-4
10			0.00190096			4.250674975861206E-4
11			0.001805912			5.859151740263134E-4
12			0.001710864			6.984573497159185E-4
13			0.001996008			0.0
14			0.001710864			6.984573497159185E-4
15			0.00190096			4.250674808701225E-4
16			0.001805912			5.859152952968819E-4
17			0.001805912			5.859152467886575E-4
18			0.00190096			4.250674808701225E-4
19			0.001805912			5.859152952968819E-4
20			0.001996008			0.0
21			0.001996008			0.0
22			0.00190096			4.250675143021181E-4
23			0.00190096			4.2506756445010656E-4
24			0.001805912			5.859152225345439E-4
25			0.001996008			0.0
26			0.001996008			0.0
27			0.001996008			0.0
28			0.001996008			0.0
29			0.001996008			0.0
30			0.00190096			4.2506756445010656E-4

Generation Evolution for Next Move: 
Generation	Average Fitness		Standard Deviation
0			9.980041E-4			9.980039964322819E-4
1			0.0014257202			9.017043930554001E-4
2			0.0015207682			8.501350620362298E-4
3			0.0016158161			7.837858398029422E-4
4			0.001710864			6.984573904080361E-4
5			0.001710864			6.984573090237986E-4
6			0.0015207682			8.501350954682221E-4
7			0.001805912			5.859151740263134E-4
8			0.001805912			5.859151982804291E-4
9			0.0016158161			7.837858760650272E-4
10			0.0015207682			8.501350620362298E-4
11			0.001805912			5.859152952968819E-4
12			0.001710864			6.984573090237986E-4
13			0.0015207682			8.501350620362298E-4
14			0.001805912			5.859152710427702E-4
15			0.00190096			4.250675143021181E-4
16			0.001710864			6.984573497159185E-4
17			0.0016158161			7.837859485891923E-4
18			0.00190096			4.250675143021181E-4
19			0.001996008			0.0
20			0.001996008			0.0
21			0.001996008			0.0
22			0.00190096			4.2506746415412367E-4
23			0.00190096			4.2506746415412367E-4
24			0.00190096			4.250675143021181E-4
25			0.001996008			0.0
26			0.001996008			0.0
27			0.001805912			5.859151497721967E-4
28			0.00190096			4.250675143021181E-4
29			0.001996008			0.0
30			0.00190096			4.250675310181149E-4
31			0.001996008			0.0
32			0.001996008			0.0
33			0.00190096			4.2506754773411105E-4
34			0.001710864			6.984573090237986E-4

Generation Evolution for Next Move: 
Generation	Average Fitness		Standard Deviation
0			9.980041E-4			9.980039964322819E-4
1			0.0013306722			9.409271309592535E-4
2			0.001805912			5.859151982804291E-4
3			0.00190096			4.250674975861206E-4
4			0.00190096			4.250674975861206E-4
5			0.001805912			5.859152225345439E-4
6			0.001996008			0.0
7			0.001996008			0.0
8			0.001710864			6.984573090237986E-4
9			0.00190096			4.250674975861206E-4
10			0.001805912			5.859151982804291E-4
11			0.001996008			0.0
12			0.00190096			4.250675310181149E-4
13			0.001805912			5.859151740263134E-4
14			0.001805912			5.859152225345439E-4
15			0.001805912			5.859151740263134E-4
16			0.001996008			0.0
17			0.00190096			4.2506756445010656E-4
18			0.00190096			4.250674474381242E-4
19			0.001996008			0.0
20			0.001805912			5.859152225345439E-4
21			0.001996008			0.0
22			0.00190096			4.250674808701225E-4
23			0.001996008			0.0
24			0.00190096			4.250675143021181E-4
25			0.001996008			0.0
26			0.001996008			0.0
27			0.001996008			0.0
28			0.001996008			0.0
29			0.001805912			5.859152710427702E-4
30			0.00190096			4.2506754773411105E-4
31			0.001996008			0.0
32			0.001996008			0.0
33			0.001996008			0.0
34			0.001996008			0.0

Generation Evolution for Next Move: 
Generation	Average Fitness		Standard Deviation
0			0.0011976049			9.778401954290922E-4
1			0.0015207682			8.501350620362298E-4
2			0.0036118242			0.0085933052057607
3			0.001710864			6.984573497159185E-4
4			0.00190096			4.2506746415412367E-4
5			0.001805912			5.859151740263134E-4
6			0.001710864			6.984573497159185E-4
7			0.00190096			4.2506756445010656E-4
8			0.001805912			5.859151982804291E-4
9			0.001710864			6.984573497159185E-4
10			0.001805912			5.859152952968819E-4
11			0.001805912			5.859152225345439E-4
12			0.00190096			4.2506746415412367E-4
13			0.001996008			0.0
14			0.00190096			4.2506754773411105E-4
15			0.00190096			4.250675143021181E-4
16			0.001805912			5.859151982804291E-4
17			0.00190096			4.2506754773411105E-4
18			0.001996008			0.0
19			0.001996008			0.0
20			0.001996008			0.0
21			0.001996008			0.0
22			0.001996008			0.0
23			0.001996008			0.0
24			0.001996008			0.0
25			0.001710864			6.984573497159185E-4
26			0.001996008			0.0
27			0.001805912			5.859152467886575E-4
28			0.00190096			4.250674975861206E-4
29			0.001805912			5.859151982804291E-4
30			0.001710864			6.984573090237986E-4

Generation Evolution for Next Move: 
Generation	Average Fitness		Standard Deviation
0			0.0			0.0
1			0.0			0.0
2			0.0			0.0
3			0.0			0.0
4			0.0			0.0
5			0.0			0.0
6			0.0			0.0
7			0.0			0.0
8			0.0			0.0
9			0.0			0.0
10			0.0			0.0
11			0.0			0.0
12			0.0			0.0
13			0.0			0.0
14			0.0			0.0
15			0.0			0.0
16			0.0			0.0
17			0.0			0.0
18			0.0			0.0
19			9.5048E-5			4.2506746415412367E-4
20			9.5048E-5			4.250674975861206E-4
21			0.0			0.0
22			0.0			0.0
23			0.0			0.0
24			0.0			0.0
25			0.0			0.0
26			0.0			0.0
27			9.5048E-5			4.2506756445010656E-4
28			0.0			0.0
29			0.0			0.0
30			9.5048E-5			4.250674474381242E-4
31			0.0			0.0
32			0.0			0.0
33			0.0			0.0
34			0.0			0.0
35			0.0			0.0
36			0.0			0.0
37			0.0			0.0
38			0.0			0.0
39			0.0			0.0
40			0.0			0.0
41			0.0			0.0
42			0.0			0.0
43			0.0			0.0
44			0.0			0.0
45			0.0			0.0
46			0.0			0.0
47			0.0			0.0
48			0.0			0.0
49			0.0			0.0
50			0.0			0.0
51			0.0			0.0
52			0.0			0.0
53			0.0			0.0
54			0.0			0.0
55			0.0			0.0
56			0.0			0.0
57			0.0			0.0
58			0.0			0.0
59			0.0			0.0
60			0.0			0.0
61			0.0			0.0
62			0.0			0.0
63			0.0			0.0
64			0.0			0.0
65			0.0			0.0
66			0.0			0.0
67			0.0			0.0
68			0.0			0.0
69			0.0			0.0
70			0.0			0.0
71			0.0			0.0
72			0.0			0.0
73			0.0			0.0
74			0.0			0.0
75			0.0			0.0
76			0.0			0.0
77			0.0			0.0
78			0.0			0.0
79			0.0			0.0
80			0.0			0.0
81			0.0			0.0
82			0.0			0.0
83			0.0			0.0
84			0.0			0.0
85			0.0			0.0
86			0.0			0.0
87			0.0			0.0
88			0.0			0.0
89			0.0			0.0
90			0.0			0.0
91			0.0			0.0
92			0.0			0.0
93			0.0			0.0
94			0.0			0.0
95			0.0			0.0
96			0.0			0.0
97			0.0			0.0
98			0.0			0.0
99			0.0			0.0
100			0.0			0.0
101			0.0			0.0
102			0.0			0.0
103			0.0			0.0
104			9.5048E-5			4.250674808701225E-4
105			0.0			0.0
106			0.0			0.0
107			0.0			0.0
108			0.0			0.0
109			0.0			0.0
110			0.0			0.0
111			0.0			0.0
112			0.0			0.0
113			0.0			0.0
114			0.0			0.0
115			9.5048E-5			4.250674808701225E-4
116			0.0			0.0
117			0.0			0.0
118			0.0			0.0
119			0.0			0.0
120			0.0			0.0
121			0.0			0.0
122			0.0			0.0
123			0.0			0.0
124			0.0			0.0
125			0.0			0.0
126			0.0			0.0
127			0.0			0.0
128			0.0			0.0
129			0.0			0.0
130			0.0			0.0
131			0.0			0.0
132			0.0			0.0

Generation Evolution for Next Move: 
Generation	Average Fitness		Standard Deviation
0			0.0			0.0
1			0.0			0.0
2			0.0			0.0
3			0.0			0.0
4			0.0			0.0
5			0.0			0.0
6			9.5048E-5			4.2506756445010656E-4
7			0.0			0.0
8			0.0			0.0
9			9.5048E-5			4.2506746415412367E-4
10			0.0			0.0
11			0.0			0.0
12			0.0			0.0
13			0.0			0.0
14			0.0			0.0
15			0.0			0.0
16			0.0			0.0
17			0.0			0.0
18			0.0			0.0
19			0.0			0.0
20			0.0			0.0
21			9.5048E-5			4.2506754773411105E-4
22			9.5048E-5			4.2506754773411105E-4
23			0.0			0.0
24			0.0			0.0
25			0.0			0.0
26			0.0			0.0
27			0.0			0.0
28			9.5048E-5			4.250675143021181E-4
29			0.0			0.0
30			0.0			0.0
31			0.0			0.0
32			9.5048E-5			4.250674474381242E-4
33			0.0			0.0
34			0.0			0.0
